Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
7755,51.527319,-0.13625,25.241,0.024,0.02,1688891843690000,138,3
7810,51.527319,-0.1362501,25.236,0.048,0.02,1688891843745000,138,3
7865,51.527319,-0.1362502,25.216,0.084,0.05,1688891843800000,138,3
7920,51.5273188,-0.1362502,25.223,0.136,0.09,1688891843855000,138,3
7975,51.5273188,-0.1362503,25.224,0.129,0.14,1688891843910000,138,3
8030,51.5273188,-0.1362503,25.212,0.05,0.13,1688891843965000,138,3
8082,51.5273189,-0.1362504,25.19,0.029,0.05,1688891844017000,138,3
8134,51.5273188,-0.1362505,25.2,0.095,0.03,1688891844069000,138,3
8186,51.5273187,-0.1362506,25.204,0.18,0.09,1688891844121000,138,3
8238,51.5273187,-0.1362506,25.207,0.073,0.18,1688891844173000,138,3
8290,51.5273187,-0.1362506,25.187,0.025,0.07,1688891844225000,138,3
8342,51.5273187,-0.1362506,25.188,0.013,0.03,1688891844277000,138,3
8394,51.5273187,-0.1362507,25.176,0.042,0.01,1688891844329000,138,3
8446,51.5273187,-0.1362507,25.176,0.042,0.04,1688891844381000,138,3
8498,51.5273187,-0.1362507,25.163,0.006,0.04,1688891844433000,138,3
8551,51.5273187,-0.1362508,25.154,0.055,0.02,1688891844486000,138,3
8603,51.5273186,-0.1362508,25.16,0.018,0.06,1688891844538000,138,3
8655,51.5273186,-0.1362508,25.152,0.057,0.02,1688891844590000,138,3
8707,51.5273185,-0.1362508,25.143,0.047,0.06,1688891844642000,138,3
8759,51.5273185,-0.1362509,25.143,0.086,0.05,1688891844694000,138,3
8811,51.5273185,-0.1362508,25.142,0.062,0.09,1688891844746000,138,3
8863,51.5273185,-0.1362509,25.118,0.045,0.06,1688891844798000,138,3
8915,51.5273186,-0.1362508,25.128,0.094,0.05,1688891844850000,138,3
8967,51.5273185,-0.1362508,25.118,0.026,0.09,1688891844902000,138,3
9020,51.5273184,-0.1362508,25.112,0.045,0.03,1688891844955000,138,3
9075,51.5273184,-0.1362508,25.118,0.049,0.05,1688891845010000,138,3
9130,51.5273184,-0.1362509,25.124,0.063,0.05,1688891845065000,138,3
9185,51.5273183,-0.1362509,25.121,0.041,0.06,1688891845120000,138,3
9240,51.5273183,-0.1362508,25.108,0.078,0.04,1688891845175000,138,3
9295,51.5273183,-0.1362508,25.108,0.064,0.08,1688891845230000,138,3
9350,51.5273183,-0.1362507,25.111,0.049,0.06,1688891845285000,138,3
9405,51.5273183,-0.1362508,25.1,0.031,0.05,1688891845340000,138,3
9460,51.5273183,-0.1362508,25.1,0.03,0.03,1688891845395000,138,3
9515,51.5273183,-0.1362508,25.106,0.033,0.03,1688891845450000,138,3
9570,51.5273182,-0.1362508,25.108,0.023,0.03,1688891845505000,138,3
9625,51.5273182,-0.1362508,25.104,0.007,0.02,1688891845560000,138,3
9680,51.5273182,-0.1362508,25.091,0.022,0.01,1688891845615000,138,3
9735,51.5273183,-0.1362507,25.091,0.08,0.02,1688891845670000,138,3
9790,51.5273182,-0.1362507,25.096,0.084,0.08,1688891845725000,138,3
9845,51.5273182,-0.1362507,25.089,0.043,0.08,1688891845780000,138,3
9900,51.5273182,-0.1362507,25.059,0.049,0.04,1688891845835000,138,3
9955,51.5273181,-0.1362507,25.05,0.073,0.05,1688891845890000,138,3
10010,51.5273181,-0.1362507,25.056,0.034,0.08,1688891845945000,138,3
10065,51.5273181,-0.1362506,25.069,0.029,0.04,1688891846000000,138,3
10120,51.5273182,-0.1362506,25.056,0.099,0.03,1688891846055000,138,3
10175,51.5273182,-0.1362505,25.056,0.065,0.1,1688891846110000,138,3
10230,51.5273182,-0.1362506,25.043,0.001,0.07,1688891846165000,138,3
10285,51.5273182,-0.1362507,25.033,0.021,0.01,1688891846220000,138,3
10340,51.5273182,-0.1362505,25.035,0.079,0.03,1688891846275000,138,3
10395,51.5273181,-0.1362504,25.045,0.088,0.08,1688891846330000,138,3
10450,51.5273182,-0.1362505,25.047,0.05,0.09,1688891846385000,138,3
10505,51.5273181,-0.1362505,25.039,0.047,0.05,1688891846440000,138,3
10560,51.5273181,-0.1362505,25.014,0.036,0.05,1688891846495000,138,3
10615,51.5273181,-0.1362505,25.012,0.037,0.04,1688891846550000,138,3
10670,51.5273181,-0.1362505,25.008,0.041,0.04,1688891846605000,138,3
10725,51.5273181,-0.1362505,25.004,0.053,0.04,1688891846660000,138,3
10780,51.5273181,-0.1362505,24.997,0.027,0.05,1688891846715000,138,3
10835,51.5273181,-0.1362505,24.997,0.045,0.03,1688891846770000,138,3
10890,51.5273181,-0.1362505,24.992,0.048,0.05,1688891846825000,138,3
10945,51.5273181,-0.1362504,24.995,0.05,0.05,1688891846880000,138,3
11000,51.5273181,-0.1362504,24.999,0.058,0.05,1688891846935000,138,3
11058,51.5273181,-0.1362504,24.989,0.074,0.06,1688891846993000,138,3
11116,51.5273181,-0.1362504,24.98,0.023,0.07,1688891847051000,138,3
11174,51.5273181,-0.1362505,24.97,0.034,0.02,1688891847109000,138,3
11232,51.5273181,-0.1362505,24.968,0.029,0.04,1688891847167000,138,3
11290,51.5273181,-0.1362504,24.967,0.034,0.03,1688891847225000,138,3
11348,51.5273181,-0.1362504,24.972,0.064,0.04,1688891847283000,138,3
11406,51.527318,-0.1362503,24.972,0.08,0.06,1688891847341000,138,3
11464,51.5273181,-0.1362503,24.969,0.045,0.08,1688891847399000,138,3
11522,51.5273181,-0.1362503,24.962,0.059,0.05,1688891847457000,138,3
11580,51.5273181,-0.1362502,24.955,0.148,0.06,1688891847515000,138,3
11638,51.5273181,-0.1362501,24.952,0.093,0.15,1688891847573000,138,3
11696,51.527318,-0.1362502,24.945,0.059,0.09,1688891847631000,138,3
11754,51.527318,-0.1362503,24.94,0.054,0.06,1688891847689000,138,3
11812,51.527318,-0.1362503,24.938,0.02,0.05,1688891847747000,138,3
11870,51.5273181,-0.1362505,24.931,0.067,0.02,1688891847805000,138,3
11928,51.527318,-0.1362505,24.932,0.063,0.07,1688891847863000,138,3
11986,51.5273181,-0.1362505,24.93,0.042,0.06,1688891847921000,138,3
12045,51.5273181,-0.1362506,24.919,0.068,0.04,1688891847980000,138,3
12100,51.5273181,-0.1362507,24.912,0.058,0.07,1688891848035000,138,3
12155,51.5273181,-0.1362507,24.915,0.075,0.06,1688891848090000,138,3
12210,51.5273182,-0.1362507,24.92,0.069,0.08,1688891848145000,138,3
12265,51.5273182,-0.1362508,24.916,0.092,0.07,1688891848200000,138,3
12320,51.5273182,-0.1362509,24.922,0.09,0.09,1688891848255000,138,3
12375,51.5273181,-0.1362509,24.918,0.063,0.09,1688891848310000,138,3
12430,51.5273181,-0.136251,24.91,0.068,0.06,1688891848365000,138,3
12485,51.5273182,-0.1362511,24.906,0.087,0.07,1688891848420000,138,3
12540,51.5273182,-0.1362511,24.918,0.074,0.09,1688891848475000,138,3
12595,51.5273181,-0.1362513,24.902,0.126,0.07,1688891848530000,138,3
12650,51.5273181,-0.1362515,24.885,0.177,0.13,1688891848585000,138,3
12705,51.5273181,-0.1362517,24.887,0.171,0.18,1688891848640000,138,3
12760,51.527318,-0.1362519,24.892,0.238,0.17,1688891848695000,138,3
12815,51.527318,-0.1362522,24.893,0.3,0.24,1688891848750000,138,3
12870,51.5273179,-0.1362524,24.888,0.303,0.3,1688891848805000,138,3
12925,51.5273179,-0.1362528,24.87,0.34,0.3,1688891848860000,138,3
12980,51.527318,-0.1362533,24.855,0.435,0.34,1688891848915000,138,3
13035,51.5273179,-0.1362537,24.848,0.433,0.44,1688891848970000,138,3
13087,51.5273178,-0.1362539,24.851,0.381,0.43,1688891849022000,138,3
13139,51.5273176,-0.1362543,24.839,0.467,0.38,1688891849074000,138,3
13191,51.5273174,-0.1362548,24.812,0.537,0.47,1688891849126000,138,3
13243,51.5273173,-0.1362552,24.805,0.53,0.54,1688891849178000,138,3
13295,51.5273172,-0.1362556,24.787,0.512,0.53,1688891849230000,138,3
13347,51.5273171,-0.1362562,24.777,0.564,0.51,1688891849282000,138,3
13399,51.527317,-0.1362568,24.786,0.688,0.56,1688891849334000,138,3
13451,51.5273169,-0.1362576,24.778,0.801,0.69,1688891849386000,138,3
13503,51.5273168,-0.1362584,24.75,0.832,0.8,1688891849438000,138,3
13556,51.5273167,-0.1362593,24.72,0.941,0.83,1688891849491000,138,3
13608,51.5273167,-0.1362601,24.716,0.985,0.94,1688891849543000,138,3
13660,51.5273167,-0.1362609,24.716,0.926,0.99,1688891849595000,138,3
13712,51.5273168,-0.1362618,24.728,1.003,0.93,1688891849647000,138,3
13764,51.5273169,-0.136263,24.708,1.22,1,1688891849699000,138,3
13816,51.527317,-0.1362642,24.669,1.307,1.22,1688891849751000,138,3
13868,51.5273169,-0.1362654,24.669,1.432,1.31,1688891849803000,138,3
13920,51.527317,-0.1362667,24.679,1.511,1.43,1688891849855000,138,3
13972,51.527317,-0.1362678,24.673,1.396,1.51,1688891849907000,138,3
14025,51.527317,-0.1362688,24.683,1.34,1.4,1688891849960000,138,3
14080,51.5273169,-0.1362697,24.685,1.218,1.34,1688891850015000,138,3
14135,51.5273167,-0.1362709,24.671,1.372,1.22,1688891850070000,138,3
14190,51.5273169,-0.1362721,24.658,1.36,1.37,1688891850125000,138,3
14245,51.5273169,-0.136273,24.657,1.215,1.36,1688891850180000,138,3
14300,51.5273171,-0.136274,24.648,1.244,1.21,1688891850235000,138,3
14355,51.5273173,-0.1362753,24.635,1.391,1.24,1688891850290000,138,3
14410,51.5273176,-0.1362766,24.601,1.534,1.39,1688891850345000,138,3
14465,51.5273178,-0.1362777,24.556,1.446,1.53,1688891850400000,138,3
14520,51.527318,-0.1362788,24.522,1.433,1.45,1688891850455000,138,3
14575,51.527318,-0.1362797,24.508,1.265,1.44,1688891850510000,138,3
14630,51.5273182,-0.1362806,24.492,1.222,1.27,1688891850565000,138,3
14685,51.5273183,-0.1362818,24.473,1.351,1.23,1688891850620000,138,3
14740,51.5273184,-0.1362831,24.457,1.476,1.36,1688891850675000,138,3
14795,51.5273182,-0.136284,24.458,1.383,1.48,1688891850730000,138,3
14850,51.5273182,-0.1362851,24.465,1.341,1.39,1688891850785000,138,3
14905,51.5273183,-0.1362861,24.479,1.328,1.34,1688891850840000,138,3
14960,51.5273184,-0.1362871,24.464,1.29,1.33,1688891850895000,138,3
15015,51.5273183,-0.1362882,24.457,1.318,1.29,1688891850950000,138,3
15070,51.5273184,-0.1362895,24.449,1.433,1.32,1688891851005000,138,3
15125,51.5273185,-0.1362906,24.433,1.385,1.43,1688891851060000,138,3
15180,51.5273186,-0.136292,24.448,1.541,1.39,1688891851115000,138,3
15235,51.5273187,-0.1362931,24.434,1.525,1.54,1688891851170000,138,3
15290,51.5273187,-0.1362944,24.433,1.587,1.53,1688891851225000,138,3
15345,51.5273186,-0.1362958,24.442,1.682,1.59,1688891851280000,138,3
15400,51.5273187,-0.1362971,24.441,1.668,1.68,1688891851335000,138,3
15455,51.5273185,-0.1362984,24.415,1.627,1.67,1688891851390000,138,3
15510,51.5273186,-0.1362998,24.428,1.715,1.63,1688891851445000,138,3
15565,51.5273182,-0.136301,24.424,1.643,1.72,1688891851500000,138,3
15620,51.527318,-0.1363024,24.432,1.746,1.64,1688891851555000,138,3
15675,51.5273177,-0.1363036,24.425,1.678,1.75,1688891851610000,138,3
15730,51.5273176,-0.136305,24.432,1.717,1.68,1688891851665000,138,3
15785,51.5273174,-0.1363065,24.427,1.794,1.72,1688891851720000,138,3
15840,51.5273173,-0.1363081,24.454,1.94,1.79,1688891851775000,138,3
15895,51.5273169,-0.1363098,24.454,2.102,1.94,1688891851830000,138,3
15950,51.5273164,-0.1363113,24.442,2.166,2.1,1688891851885000,138,3
16005,51.5273161,-0.136313,24.44,2.149,2.17,1688891851940000,138,3
16063,51.5273158,-0.1363145,24.456,2.054,2.15,1688891851998000,138,3
16121,51.5273156,-0.136316,24.456,1.945,2.05,1688891852056000,138,3
16179,51.5273153,-0.1363176,24.455,2.042,1.94,1688891852114000,138,3
16237,51.5273149,-0.1363193,24.447,2.198,2.04,1688891852172000,138,3
16295,51.5273145,-0.1363211,24.438,2.278,2.2,1688891852230000,138,3
16353,51.527314,-0.1363226,24.43,2.213,2.28,1688891852288000,138,3
16411,51.5273136,-0.1363239,24.446,2.013,2.21,1688891852346000,138,3
16469,51.5273134,-0.1363255,24.46,2.011,2.01,1688891852404000,138,3
16527,51.5273129,-0.1363269,24.453,2.024,2.01,1688891852462000,138,3
16585,51.5273124,-0.1363283,24.446,2.019,2.02,1688891852520000,138,3
16643,51.527312,-0.13633,24.444,2.115,2.02,1688891852578000,138,3
16701,51.5273117,-0.1363317,24.479,2.212,2.11,1688891852636000,138,3
16759,51.5273113,-0.1363335,24.472,2.257,2.21,1688891852694000,138,3
16817,51.5273108,-0.1363351,24.457,2.293,2.26,1688891852752000,138,3
16875,51.5273102,-0.1363368,24.462,2.405,2.29,1688891852810000,138,3
16933,51.5273098,-0.1363388,24.478,2.478,2.41,1688891852868000,138,3
16991,51.5273094,-0.1363405,24.483,2.379,2.48,1688891852926000,138,3
17050,51.5273088,-0.1363419,24.495,2.333,2.38,1688891852985000,138,3
17105,51.5273081,-0.1363435,24.503,2.373,2.33,1688891853040000,138,3
17160,51.5273077,-0.1363452,24.524,2.377,2.37,1688891853095000,138,3
17215,51.5273072,-0.136347,24.542,2.402,2.38,1688891853150000,138,3
17270,51.5273068,-0.1363487,24.548,2.428,2.4,1688891853205000,138,3
17325,51.527306,-0.1363501,24.557,2.328,2.43,1688891853260000,138,3
17380,51.5273054,-0.1363515,24.582,2.298,2.33,1688891853315000,138,3
17435,51.5273048,-0.1363531,24.595,2.338,2.3,1688891853370000,138,3
17490,51.5273042,-0.1363549,24.606,2.458,2.34,1688891853425000,138,3
17545,51.5273036,-0.1363566,24.607,2.453,2.46,1688891853480000,138,3
17600,51.527303,-0.1363582,24.618,2.443,2.45,1688891853535000,138,3
17655,51.5273021,-0.1363596,24.638,2.48,2.44,1688891853590000,138,3
17710,51.5273012,-0.1363611,24.645,2.511,2.48,1688891853645000,138,3
17765,51.5273005,-0.1363627,24.652,2.493,2.51,1688891853700000,138,3
17820,51.5272998,-0.1363644,24.671,2.554,2.49,1688891853755000,138,3
17875,51.527299,-0.136366,24.675,2.592,2.55,1688891853810000,138,3
17930,51.5272983,-0.1363677,24.689,2.628,2.59,1688891853865000,138,3
17985,51.5272975,-0.1363693,24.698,2.617,2.63,1688891853920000,138,3
18040,51.5272966,-0.1363708,24.7,2.536,2.62,1688891853975000,138,3
18092,51.5272959,-0.1363723,24.717,2.527,2.54,1688891854027000,138,3
18144,51.5272952,-0.136374,24.738,2.55,2.53,1688891854079000,138,3
18196,51.5272944,-0.1363755,24.736,2.544,2.55,1688891854131000,138,3
18248,51.5272936,-0.1363771,24.749,2.549,2.54,1688891854183000,138,3
18300,51.5272927,-0.1363785,24.752,2.513,2.55,1688891854235000,138,3
18352,51.5272919,-0.1363798,24.774,2.431,2.51,1688891854287000,138,3
18404,51.5272912,-0.1363812,24.801,2.327,2.43,1688891854339000,138,3
18456,51.5272905,-0.1363827,24.816,2.368,2.33,1688891854391000,138,3
18508,51.5272898,-0.1363843,24.821,2.422,2.37,1688891854443000,138,3
18561,51.5272889,-0.1363856,24.817,2.42,2.42,1688891854496000,138,3
18613,51.5272879,-0.1363869,24.84,2.501,2.42,1688891854548000,138,3
18665,51.5272872,-0.1363885,24.861,2.49,2.5,1688891854600000,138,3
18717,51.5272865,-0.1363903,24.859,2.538,2.49,1688891854652000,138,3
18769,51.5272857,-0.1363918,24.875,2.608,2.54,1688891854704000,138,3
18821,51.5272848,-0.1363933,24.896,2.627,2.61,1688891854756000,138,3
18873,51.5272838,-0.1363948,24.909,2.631,2.63,1688891854808000,138,3
18925,51.527283,-0.1363964,24.915,2.658,2.63,1688891854860000,138,3
18977,51.5272821,-0.1363979,24.936,2.603,2.66,1688891854912000,138,3
19030,51.5272814,-0.1363997,24.936,2.595,2.6,1688891854965000,138,3
19085,51.5272808,-0.1364014,24.954,2.597,2.6,1688891855020000,138,3
19140,51.5272802,-0.1364033,24.976,2.617,2.6,1688891855075000,138,3
19195,51.5272794,-0.1364049,24.983,2.584,2.62,1688891855130000,138,3
19250,51.5272785,-0.1364064,24.985,2.558,2.59,1688891855185000,138,3
19305,51.5272778,-0.1364082,24.989,2.604,2.56,1688891855240000,138,3
19360,51.5272771,-0.1364099,24.989,2.609,2.61,1688891855295000,138,3
19415,51.5272762,-0.1364117,24.999,2.686,2.61,1688891855350000,138,3
19470,51.5272754,-0.1364133,25.007,2.637,2.69,1688891855405000,138,3
19525,51.5272746,-0.1364149,25.023,2.652,2.64,1688891855460000,138,3
19580,51.5272738,-0.1364166,25.044,2.632,2.65,1688891855515000,138,3
19635,51.5272731,-0.1364184,25.049,2.656,2.63,1688891855570000,138,3
19690,51.5272725,-0.1364202,25.06,2.627,2.66,1688891855625000,138,3
